"label","domain","title","description","city","country"
,"www.riverfronttimes.com","St. Louis News and Events | Riverfront Times","Local St. Louis news, events, music, movies, restaurants, and reviews from Riverfront Times",,
,"www.gettysburgtimes.com","gettysburgtimes.com | Official Site",,,
,"www.harpersbazaar.com","Harper's BAZAAR - Your Source for Fashion Trends, Beauty Tips, Pop Culture News, and Celebrity Style","Sophisticated, elegant and provocative, Harper's Bazaar is your source for fashion trends straight from the runway, makeup and hair inspiration, chic wedding and travel ideas, plus all of your movie, TV, and pop culture news.","Harper",
,"www.romania-insider.com","News & Features | Romania Insider","Latest news and features in English from Romania, on business, politic, social, entertainment and travel. Reliable information about the Romanian market, including business intelligence resources, market studies and company reports, real estate classifieds, and a press review service in English.",,"Romania"
,"www.tvguide.com","TV Guide, TV Listings, Online Videos, Entertainment News and Celebrity News | TV Guide","Find local TV listings, watch full episodes of your favorite TV Shows and read the latest breaking news on TV shows, celebrities and movies.",,
,"www.mobileworldlive.com","Mobile World Live - Global portal for the mobile communications industry","Mobile World Live - providing the mobile industry with daily news coverage & analysis of the biggest global market developments.",,
,"insideevs.com","InsideEVs | Electric Vehicle News, Reviews, and Reports","We don't just publish the breaking news of the day, but go behind it, create it, and most importantly, examine the how, what and why of electric vehicles.",,
,"www.ottawaherald.com","The Ottawa Herald: Local News, Politics, Entertainment & Sports in Ottawa, KS","Get the latest breaking news, sports, entertainment, obituaries - The Ottawa Herald",,
,"www.aerospace-technology.com","Aerospace Technology | Aircraft News & Views Updated Daily","Aircraft and aerospace news covering the latest stories in aerospace technology, new aircraft, airlines, pilot technology, company order books and deals.",,
,"www.boxing247.com","Sucuri WebSite Firewall - Access Denied",,,
,"www.lutontoday.co.uk","Luton Today","A Luton perspective on news, sport, what's on, lifestyle and more, from your local paper Luton Today.","Luton",
,"www.reviewatlas.com","Daily Review Atlas: Local News, Politics, Entertainment & Sports in Monmouth, IL","Get the latest breaking news, sports, entertainment, obituaries - Daily Review Atlas",,
,"www.kvrr.com","KVRR - Fargo, ND, Moorhead, MN, News, Weather & Sports","KVRR is your leading source of local news, weather and sports for Fargo, North Dakota, Moorhead, Minnesota, and the Red River Valley.","Fargo",
,"www.closerweekly.com","Closer Weekly","Your ultimate source for breaking celebrity news — get closer to the stars you love!",,
,"www.scarsdalenews.com","scarsdalenews.com",,,
,"zambiareports.com","Zambia Reports","Zambia Reports is an independently owned and operated news website bringing original, cutting edge journalism from Africa's largest copper exporter.",,
,"thethaiger.com","The Thaiger: Phuket & Thailand's News Source","Your one-stop-shop for Thailand & Phuket News, with articles and updates on local events, business, lifestyle, dining, property, travel info and more!",,"Thailand"
,"www.dunstabletoday.co.uk","Dunstable","A http://local.dunstabletoday.co.uk perspective on news, sport, what's on, lifestyle and more, from your local paper the Dunstable.","Dunstable",
,"greensboro101.com","Greensboro 101 – Greensboro, N.C. for people in the know","Greensboro, North Carolina articles, blogs and original content covering local news, events, politics, living, opinion, sports, activities and more.","Greensboro",
,"www.bohemian.com","North Bay Bohemian","Sonoma County & Napa Movies, Music, Arts, Events and News",,
,"nelsoncountygazette.com","403 Forbidden",,,
,"warsawpoint.com","Home - Warsaw Point",,,
,"thyblackman.com","403 Forbidden",,,
,"www.americanpress.com","americanpress.com | American Press: Your Best News & Advertising Source",,,
,"www.woodstocksentinelreview.com","
		Woodstock News, Sports, Entertainment, Business, Life & Opinion | Woodstock Sentinel Review	","Find Woodstock breaking news, latest stories, recent happenings, events and updates in Woodstock, Ontario. Coverage includes local, Ontario, Canada & World news, updates from West sport teams, business & entertainment world. Exclusive coverage, photo galleries, videos and much more from Woodstock Sentinel Review.","Woodstock","Canada"
,"esctoday.com","Eurovision Song Contest 2020 news by ESCToday.com - The Netherlands","Eurovision 2020 news, served by ESCToday.com the oldest and most accurate news source! Polls, bets, exclusivities, interviews and all kinds of Eurovision",,
,"www.fieldofschemes.com","Field of Schemes | sports stadium news and analysis",,,
,"asiasamachar.com","Homepage | Asia Samachar","Asia Samachar shares news, views, events, ideas and debates relevant to Sikhs/Punjabis in Asia and beyond","Asia",
,"blog.tmcnet.com",,,,
,"mufclatest.com","MUFCLatest.com – Covering news, transfer news, opinions, video, match content and more, daily!","Covering news, transfer news, opinions, video, match content and more, daily!",,
,"www.arsenal-world.co.uk","Arsenal News - Arsenal World","Arsenal - A football fan's dream site: all the breaking news, live scores, results and match reports, prediction games, fan forums/messageboards, sports goods, competitions, in-depth statistics and full playing squad detail. The Unofficial Arsenal Footymad",,
,"hotinjuba.com","Hot in Juba | South Sudan News, Sports, Politics & Entertainment","Get What is Trending in Juba and South Sudan: Latest News, Politics, Sports, Entertainment, Celebrity News and Much More.","Juba","South Sudan"
,"eindhovennews.com","Eindhoven News - Daily news in English to connect internationals to the local life","Providing local news and background articles in English for internationals in Eindhoven, about events, local politics, sports and culture.","Eindhoven",
,"kissjonesboro.com","101.7 KISS FM | The #1 Hit Music Station! | Jonesboro, AR","KIYS-FM",,
,"ticklethewire.com","Tickle The WireTickle The Wire - Tapping Into The Latest News In Federal Law Enforcement","Tapping Into The Latest News In Federal Law Enforcement",,
,"www.ramanmedianetwork.com","Raman Media Network - Global News Service",,,
,"www.awardsdaily.com","Awards Daily – The Oscars, the Films and everything in between.",,,
,"hapakenya.com","HapaKenya -",,,
,"egyptianstreets.com","Egyptian Streets","Egyptian Streets is an independent news media organization aimed at providing readers with an alternate depiction of events that occur on Egyptian streets.",,
,"www.gazettechicago.com","An independent community newspaper since 1983, serving the areas of Near West/Tri-Taylor, University Village, West Loop, South Loop, West Haven, Bridgeport/Armour Square, Chinatown, Bronzeville, East Pilsen and the Heart of Chicago.",,"West Haven",
,"3dprintingindustry.com","3D Printing Industry-The Authority on 3D Printing & Additive Manufacturing","3Dprintingindustry.com in the first choice for 3D printer news, 3D printing events, 3D printing jobs and additive manufacturing insights.",,
,"nyfights.com","403 Forbidden",,,
,"goodmorningwilton.com","Good Morning Wilton",,"Wilton",
,"farmerpublishing.com","403 Forbidden",,,
,"www.switsalone.com","Sierra Leone News – Swit Salone",,,"Sierra Leone"
,"www.ethicalcorp.com","Ethical Corporation | Business Intelligence for Sustainability",,,
,"www.wgclradio.com"," WGCL Radio",,,
,"www.thehollywoodnews.com","THN | Run by film fans for film fans!","Film news at THN, a website dedicated to film, tv, theatre, DVD, Blu-Ray and more. We are run by fans, for fans. We are updated daily!",,
,"www.ondoevents.com","Ondo Events",,,
,"kochipost.com","KochiPost | Free, Fair and without Fear","Free, Fair and without Fear",,
,"saigoneer.com","Exploring Saigon and Beyond - Saigoneer","Saigon’s guide to restaurants, street food, bars, culture, events, history, activities, things to do, music & nightlife.",,
,"platteriverradio.com","Platte River Radio – Tri-Cities Radio",,,
,"www.stretford-end.com","Manchester United Blog, News and chants | Stretty Rant","Get the latest Manchester United news, views and reaction from The Stretty Rant.",,
,"www.avweb.com","AVweb - AVweb",,,
,"combatpress.com","Combat Press - Every Fight has a Story","Every fight has a story and we're here to tell it. For all the latest in MMA, kickboxing, grappling and more, Combat Press has you covered!",,
,"thisisreno.com","403 Forbidden",,,
,"coronadotimes.com","Coronado Times Newspaper | Coronado, CA News, Events, Dining, Guide","Newspaper for Coronado, CA. Coronado Island news, Coronado events, dining, Coronado real estate & homes. Subscribe for free to Coronado Island newspaper.","Coronado",
,"rutherfordsource.com","Home - Rutherford Source","Rutherford Source covers hyper-local news, sports, traffic, weather, events and all things Murfreesboro, Smyrna, Eagleville, and La Vergne Tennessee.","Murfreesboro",
,"www.dataguidance.com","Global Privacy Compliance | One online platform | DataGuidance","DataGuidance is the essential privacy intelligence platform created for and used by privacy professionals worldwide. Tools support tracking privacy updates.",,
,"www.10sballs.com","10sBalls.com - Tennis can't be Tennis without Balls","10sballs.com serves the latest tennis updates, news, and top stories from a talented team of writers and tennis-lovers. We offer innovative stories, draws and results, order of play, live scores, breaking videos, special blogs from our unique contributors, and even chances to win excellent prizes. As we hit you with the best quality coverage, and find out why/how we play the sport.",,
,"splash247.com"," Splash 247 - Global Maritime and Shipping News","Splash 24/7 provides the latest incisive, exclusive maritime news, plus interviews and in-depth analysis on global maritime, shipping and offshore.",,
,"manchesterinklink.com","403 Forbidden",,,
,"osmmag.com","On Snow Magazine (OSM) – North America’s Best Snowmobile Magazine On Snow Magazine (OSM) - North America's Best Snowmobile Magazine - North America's Best Snowmobile Magazine","North America's Best Snowmobile Magazine",,
,"liliputing.com","403 Forbidden",,,
,"savejersey.com","» New Jersey's #1 Source of Conservative News, Commentary, Humor & Analysis","New Jersey's #1 Source of Conservative News, Commentary, Humor & Analysis",,
,"ifamagazine.com","IFA Magazine | Premier financial advisers, planners and paraplanners","​IFA Magazine, for today’s discerning financial & investment professionals. We bring you the latest financial news, views and interviews.",,
,"newinzurich.com","403 - Forbidden Error",,,
,"www.alivemag.com","Alive",,,
,"patentlyo.com","Patently-O, the nation's leading patent law blog","The nation's leading patent law blog",,
,"nehandatv.com","Nehanda TV - Videos for Zimbabwe by Zimbabweans","Videos from in and outside Zimbabwe and around the World. Interviews, Politics, Comedy, Music and Sports. Updated everyday",,"Zimbabwe"
,"www.ydr.com","York Daily Record | ydr.com: York Pa. breaking news, sports, weather, things to do, obituaries","Read the latest crime, entertainment, food, traffic and weather news from York, Pa., and York County's breaking news leader: the York Daily Record and ydr.com.","York",
